id,SQ3,HQ2,SQ4,SQ5,SQ8,DQ1,DQ3,DQ3_1,DQ4,'brand_loyalty','cooking_convenience','health_orientation','hmr_preference','premium_orientation','price_sensitivity','variety_seeking'
4K187066,여자,50대,서비스 종사자,대학교 졸업(전문대졸/대학원생 포함),전라북도,2세대가족,기혼,맞벌이 하지 않음,400-500만원 미만,0.08609827803443931,0.12581619725172985,0.07742795970657401,0.13954451345755692,0.12558954318824955,0.19589120370370372,0.274556843929095
4K187036,남자,60대 이상,서비스 종사자,대학교 졸업(전문대졸/대학원생 포함),전라북도,1세대가족,기혼,맞벌이 함,500-600만원 미만,0.07769844603107938,0.14140921937433,0.1176862868976168,0.13954451345755692,0.13091227597358848,0.16772762345679013,0.20391843262694923
4K187042,남자,30대,서비스 종사자,대학교 졸업(전문대졸/대학원생 포함),전라북도,1인 가구,미혼(사별/이혼 포함),맞벌이 하지 않음,200-300만원 미만,0.10415791684166317,0.11899425007309229,0.1086658944929978,0.14230503795721186,0.14997978709068857,0.18769290123456792,0.18525922964147676
3B039004,여자,20대,사무 종사자,대학교 졸업(전문대졸/대학원생 포함),부산광역시,1인 가구,미혼(사별/이혼 포함),맞벌이 하지 않음,200-300만원 미만,0.18227635447291055,0.2106032550433681,0.07784914534414378,0.14230503795721186,0.10456811750437946,0.14795524691358025,0.2105824336931894
3B039008,여자,50대,판매 종사자,고졸(대학 재학 포함),부산광역시,1인 가구,미혼(사별/이혼 포함),맞벌이 하지 않음,200-300만원 미만,0.24989500209995802,0.17162069973686775,0.06047523779439122,0.13954451345755692,0.11305753941517316,0.1707175925925926,0.2016526722644276
1F000416,여자,60대 이상,서비스 종사자,고졸(대학 재학 포함),광주광역시,2세대가족,기혼,맞벌이 함,800-900만원 미만,0.15644687106257876,0.16645551115875648,0.05854480362219649,0.125327812284334,0.06185150249292548,0.15084876543209877,0.21991203518592564
1F000433,여자,50대,주부,대학교 졸업(전문대졸/대학원생 포함),광주광역시,2세대가족,기혼,맞벌이 하지 않음,600-700만원 미만,0.16442671146577068,0.15797680537959263,0.07258432487452178,0.1285024154589372,0.09291200646813098,0.1537422839506173,0.20924963347994138
1H000292,여자,40대,사무 종사자,대학교 졸업(전문대졸/대학원생 포함),경기도,2세대가족,기혼,맞벌이 함,700-800만원 미만,0.15812683746325074,0.12776532501705487,0.118774349794672,0.14230503795721186,0.14122085972240936,0.16425540123456792,0.1639344262295082
3K188005,여자,50대,관리자,고졸(대학 재학 포함),전라북도,2세대가족,기혼,맞벌이 하지 않음,300-400만원 미만,0.15938681226375473,0.1316635805477049,0.13344564950335194,0.1450655624568668,0.1606252526613664,0.16589506172839508,0.22657603625216582
1F000431,여자,60대 이상,서비스 종사자,고졸(대학 재학 포함),광주광역시,2세대가족,기혼,맞벌이 함,500-600만원 미만,0.16022679546409072,0.1647987525582302,0.06802148046751606,0.12298136645962732,0.0743161299016305,0.1413966049382716,0.21857923497267762
3H116002,여자,60대 이상,주부,고졸(대학 재학 포함),경기도,1세대가족,기혼,맞벌이 하지 않음,200-300만원 미만,0.05144897102057959,0.12386706948640484,0.1021024183075357,0.136783988957902,0.07667430265462875,0.2076581790123457,0.18259362921498068
3K188015,여자,50대,주부,고졸(대학 재학 포함),전라북도,1세대가족,기혼,맞벌이 하지 않음,300-400만원 미만,0.124527509449811,0.13751096384367997,0.10929767294935243,0.15610766045548655,0.1398733324349818,0.19415509259259262,0.2612288417966147
1F000448,여자,50대,사무 종사자,대학교 졸업(전문대졸/대학원생 포함),광주광역시,2세대가족,기혼,맞벌이 함,600-700만원 미만,0.16547669046619068,0.17064613585420527,0.058720297637850555,0.13402346445824706,0.07081255895431882,0.1219135802469136,0.23057443689190993
3K188010,여자,50대,서비스 종사자,대학교 졸업(전문대졸/대학원생 포함),전라북도,1인 가구,미혼(사별/이혼 포함),맞벌이 하지 않음,200-300만원 미만,0.06362872742545149,0.2749244712990937,0.1004527745603875,0.15886818495514146,0.09102546826573238,0.18885030864197533,0.1879248300679728
3K188020,여자,50대,사무 종사자,대학교 졸업(전문대졸/대학원생 포함),전라북도,1인 가구,미혼(사별/이혼 포함),맞벌이 하지 않음,300-400만원 미만,0.07349853002939942,0.14433291102231752,0.13246288301568915,0.14782608695652172,0.16756501819161837,0.22164351851851855,0.17992802878848463
3K188035,남자,30대,서비스 종사자,대학교 졸업(전문대졸/대학원생 포함),전라북도,2세대가족,기혼,맞벌이 하지 않음,500-600만원 미만,0.16505669886602267,0.2427638631712309,0.10905198132743674,0.1533471359558316,0.11905403584422583,0.15364583333333334,0.23190723710515795
1H000311,여자,60대 이상,주부,고졸(대학 재학 포함),경기도,1세대가족,기혼,맞벌이 하지 않음,300-400만원 미만,0.04619907601847963,0.12484163336906735,0.11694921203186971,0.1285024154589372,0.0852984772941652,0.2170138888888889,0.20298547247767562
3K188030,여자,60대 이상,서비스 종사자,고졸(대학 재학 포함),전라북도,1세대가족,기혼,맞벌이 함,300-400만원 미만,0.12032759344813103,0.20865412727804308,0.0967323014285213,0.15058661145617666,0.09803261016035575,0.1652199074074074,0.26656004264960687
3K188050,여자,50대,사무 종사자,대학교 졸업(전문대졸/대학원생 포함),전라북도,2세대가족,미혼(사별/이혼 포함),맞벌이 하지 않음,300-400만원 미만,0.14195716085678287,0.1521294220836176,0.11533466708785231,0.14230503795721186,0.14607195795714864,0.15750385802469138,0.23457283753165403
1H000316,여자,60대 이상,주부,고졸(대학 재학 포함),경기도,1세대가족,기혼,맞벌이 하지 않음,300-400만원 미만,0.08210835783284334,0.1199688139557548,0.12017830191990453,0.13402346445824706,0.12289448861339441,0.21633873456790126,0.16126882580301213
3K188045,여자,60대 이상,단순노무 종사자,고졸(대학 재학 포함),전라북도,1세대가족,기혼,맞벌이 함,200-300만원 미만,0.09134817303653928,0.20865412727804308,0.08149942086974835,0.14230503795721186,0.08448996092170867,0.18904320987654322,0.2692256430761029
3B039012,여자,50대,서비스 종사자,고졸(대학 재학 포함),부산광역시,1인 가구,미혼(사별/이혼 포함),맞벌이 하지 않음,100-200만원 미만,0.19844603107937842,0.17288763278432903,0.062405671966585946,0.14230503795721186,0.09655033014418543,0.17563657407407407,0.2096494735439158
3B039020,여자,60대 이상,장치·기계 조작 및 조립 종사자,고졸(대학 재학 포함),부산광역시,1세대가족,기혼,맞벌이 함,500-600만원 미만,0.23519529609407813,0.18234090244615536,0.06977642062405673,0.1450655624568668,0.11581997035439967,0.15750385802469138,0.2385712381713981
1H000281,여자,40대,서비스 종사자,대학교 졸업(전문대졸/대학원생 포함),경기도,2세대가족,기혼,맞벌이 함,700-800만원 미만,0.09092818143637127,0.12776532501705487,0.1376575058790495,0.1450655624568668,0.1286214795849616,0.14207175925925927,0.2096494735439158
4K186005,여자,60대 이상,농림어업 숙련 종사자,고졸(대학 재학 포함),전라북도,1세대가족,기혼,맞벌이 하지 않음,200-300만원 미만,0.15245695086098277,0.21157781892603061,0.07462005545610895,0.13954451345755692,0.08166015361811077,0.16319444444444445,0.2385712381713981
3B039028,남자,50대,서비스 종사자,고졸(대학 재학 포함),부산광역시,2세대가족,기혼,맞벌이 하지 않음,300-400만원 미만,0.2393952120957581,0.13458727219569244,0.0988382296163701,0.14230503795721186,0.14317477428917935,0.14515817901234568,0.19232307077169136
3B039032,여자,40대,사무 종사자,고졸(대학 재학 포함),부산광역시,2세대가족,기혼,맞벌이 함,400-500만원 미만,0.21587568248635028,0.15895136926225514,0.09181846899020744,0.136783988957902,0.13913219242689664,0.14554398148148148,0.18392642942822873
4K186010,남자,30대,사무 종사자,대학교 졸업(전문대졸/대학원생 포함),전라북도,1인 가구,미혼(사별/이혼 포함),맞벌이 하지 않음,200-300만원 미만,0.13208735825283494,0.1297144527823799,0.08574637604857675,0.13954451345755692,0.1515294434712303,0.19888117283950618,0.22124483539917367
1H000287,여자,60대 이상,주부,고졸(대학 재학 포함),경기도,1인 가구,미혼(사별/이혼 포함),맞벌이 하지 않음,200-300만원 미만,0.05522889542209156,0.12873988889971738,0.11744059527570111,0.136783988957902,0.09742622288101334,0.2211612654320988,0.20791683326669333
1H000307,여자,30대,전문가 및 관련 종사자,대학교 졸업(전문대졸/대학원생 포함),경기도,2세대가족,기혼,맞벌이 함,600-700만원 미만,0.06782864342713145,0.12776532501705487,0.14144817661717735,0.14230503795721186,0.10450074114000808,0.14033564814814817,0.21897907503665204
3H116004,여자,60대 이상,판매 종사자,고졸(대학 재학 포함),경기도,1세대가족,기혼,맞벌이 함,400-500만원 미만,0.05144897102057959,0.11899425007309229,0.1269523709241515,0.13954451345755692,0.10092979382832502,0.17100694444444448,0.18659202985472478
1H000212,여자,50대,서비스 종사자,고졸(대학 재학 포함),경기도,2세대가족,기혼,맞벌이 함,700-800만원 미만,0.06782864342713145,0.12776532501705487,0.12614509845214278,0.14782608695652172,0.11561784126128553,0.16628086419753088,0.21631347461015596
1H000215,여자,60대 이상,주부,고졸(대학 재학 포함),경기도,1세대가족,기혼,맞벌이 하지 않음,300-400만원 미만,0.07832843343133136,0.1306890166650424,0.11684391562247727,0.13954451345755692,0.10955396846786147,0.18942901234567902,0.2025856324137012
1H000223,여자,40대,주부,대학교 졸업(전문대졸/대학원생 포함),경기도,2세대가족,기혼,맞벌이 하지 않음,600-700만원 미만,0.054598908021839566,0.12581619725172985,0.14776596118072374,0.14230503795721186,0.10618515024929254,0.15615354938271606,0.18392642942822873
1H000242,여자,40대,서비스 종사자,대학교 졸업(전문대졸/대학원생 포함),경기도,2세대가족,기혼,맞벌이 함,"900-1,000만원 미만",0.05879882402351953,0.12776532501705487,0.13955284124811346,0.14230503795721186,0.10362484840318018,0.13821373456790126,0.21324803411968546
1H000249,여자,60대 이상,주부,고졸(대학 재학 포함),경기도,1세대가족,기혼,맞벌이 하지 않음,300-400만원 미만,0.041999160016799666,0.12289250560374233,0.11193008318416342,0.1450655624568668,0.08152540088936801,0.1769868827160494,0.18392642942822873
3H115002,여자,60대 이상,주부,고졸(대학 재학 포함),경기도,3세대가족,기혼,맞벌이 하지 않음,"900-1,000만원 미만",0.0503989920201596,0.1306890166650424,0.12505703555508757,0.136783988957902,0.107869559358577,0.1748649691358025,0.17592962814874052
3B039036,여자,50대,사무 종사자,고졸(대학 재학 포함),부산광역시,2세대가족,기혼,맞벌이 함,500-600만원 미만,0.26669466610667786,0.15632004677906639,0.10448913692043102,0.13954451345755692,0.1559089071553699,0.1574074074074074,0.2025856324137012
4B039020,남자,50대,전문가 및 관련 종사자,대학교 졸업(전문대졸/대학원생 포함),부산광역시,2세대가족,기혼,맞벌이 함,600-700만원 미만,0.23519529609407813,0.14530747490498003,0.0938191007686638,0.13954451345755692,0.11972779948793962,0.18113425925925927,0.2025856324137012
3J231004,여자,60대 이상,주부,고졸(대학 재학 포함),경상남도,3세대가족,기혼,맞벌이 하지 않음,700-800만원 미만,0.19298614027719446,0.15895136926225514,0.10108455301674213,0.13954451345755692,0.12060369222476755,0.1259645061728395,0.2025856324137012
3J231008,여자,50대,주부,고졸(대학 재학 포함),경상남도,2세대가족,기혼,맞벌이 하지 않음,600-700만원 미만,0.17282654346913062,0.15700224149693012,0.09062510968375978,0.13954451345755692,0.08139064816062525,0.13097993827160495,0.23723843795815008
3J231016,여자,50대,서비스 종사자,고졸(대학 재학 포함),경상남도,2세대가족,기혼,맞벌이 함,500-600만원 미만,0.13355732885342295,0.15700224149693012,0.11224597241234074,0.13954451345755692,0.10153618110766742,0.11410108024691358,0.20391843262694923
3J231020,여자,50대,서비스 종사자,고졸(대학 재학 포함),경상남도,2세대가족,기혼,맞벌이 함,600-700만원 미만,0.11465770684586309,0.1638241886755677,0.11856375697588713,0.13954451345755692,0.09257512464627408,0.11410108024691358,0.18259362921498068
4K186055,여자,60대 이상,주부,대학교 졸업(전문대졸/대학원생 포함),전라북도,1세대가족,기혼,맞벌이 하지 않음,200-300만원 미만,0.16883662326753465,0.16577331644089272,0.08700993296128602,0.13954451345755692,0.12147958496159547,0.16020447530864199,0.2785552445688391
4K186060,여자,30대,주부,대학교 졸업(전문대졸/대학원생 포함),전라북도,2세대가족,기혼,맞벌이 하지 않음,400-500만원 미만,0.1108777824443511,0.19988305233408052,0.07890210943806816,0.14230503795721186,0.09547230831424336,0.19290123456790123,0.25589764094362255
4K186035,여자,60대 이상,서비스 종사자,고졸(대학 재학 포함),전라북도,1세대가족,기혼,맞벌이 함,500-600만원 미만,0.19487610247795045,0.2142091414092194,0.074795549471763,0.1308488612836439,0.10510712841935049,0.18055555555555555,0.22524323603891777
4K186040,여자,30대,서비스 종사자,대학교 졸업(전문대졸/대학원생 포함),전라북도,2세대가족,기혼,맞벌이 함,500-600만원 미만,0.11927761444771104,0.13624403079621872,0.10438384051103856,0.1418909592822636,0.1606252526613664,0.1429398148148148,0.1905904304944689
4H115022,여자,60대 이상,관리자,고졸(대학 재학 포함),경기도,1인 가구,미혼(사별/이혼 포함),맞벌이 하지 않음,500-600만원 미만,0.054598908021839566,0.143358347139655,0.127233161349198,0.1450655624568668,0.09196873736693167,0.18123070987654322,0.18126082900173265
4K186015,여자,60대 이상,판매 종사자,고졸(대학 재학 포함),전라북도,1세대가족,기혼,맞벌이 함,500-600만원 미만,0.1514069718605628,0.17941721079816783,0.07728756449405075,0.15058661145617666,0.12329874679962269,0.1547067901234568,0.24790083966413437
